23	27	31	0.16666666666666666
18	44	71	0.1981203125901445
12	23	44	0.25
16	24	63	0.25
11	21	31	0.2814536459234778
22	36	44	0.2814536459234778
24	56	63	0.2814536459234778
9	35	69	0.2814536459234778
40	54	68	0.2814536459234778
31	52	57	0.28145364592347794
36	46	77	0.28145364592347794
22	36	68	0.28145364592347794
20	22	36	0.3333333333333333
5	40	68	0.3333333333333333
5	32	68	0.3647869792568112
29	62	68	0.3647869792568112
5	45	65	0.3647869792568112
9	35	50	0.3647869792568112
6	23	46	0.36478697925681125
22	44	50	0.36478697925681125
18	19	26	0.36478697925681125
29	76	77	0.396240625180289
18	22	48	0.3962406251802891
19	26	65	0.3962406251802891
32	59	68	0.3962406251802891
9	35	45	0.4166666666666667
12	51	55	0.4166666666666667
29	62	77	0.4166666666666667
19	65	72	0.4166666666666667
9	35	66	0.4166666666666667
20	23	46	0.4166666666666667
44	50	80	0.4166666666666667
6	47	67	0.4166666666666667
32	68	79	0.47957395851362244
30	36	42	0.4837350197682005
18	22	72	0.4837350197682005
6	32	79	0.4837350197682005
6	32	46	0.4837350197682005
40	59	68	0.4837350197682005
32	46	77	0.4837350197682005
40	68	79	0.4837350197682005
4	21	24	27	0.5
18	19	23	44	0.5
30	36	46	71	0.5
22	44	52	0.5
4	21	24	52	0.5
21	24	27	31	0.5
32	54	62	68	0.5
20	36	46	71	0.5
9	52	69	0.5314536459234779
22	40	68	0.5314536459234779
30	36	44	71	0.5416666666666666
4	21	31	52	0.5416666666666666
4	21	27	31	0.5416666666666666
18	19	23	72	0.5416666666666666
6	18	23	44	0.5416666666666666
4	21	44	52	0.5416666666666666
6	18	22	44	0.5416666666666666
4	24	27	31	0.5416666666666666
30	42	44	71	0.5416666666666666
31	33	56	58	0.5416666666666666
4	21	24	31	0.5416666666666666
6	32	62	68	0.5416666666666666
5	6	62	68	0.5416666666666666
4	16	21	24	0.5416666666666666
22	32	68	0.5670683531015338
6	18	67	0.5670683531015338
5	6	23	0.5670683531015338
45	65	79	0.5670683531015338
5	38	62	0.5670683531015338
6	23	59	0.5670683531015338
45	59	65	0.5670683531015338
6	23	79	0.5670683531015338
26	30	65	0.5670683531015338
4	31	52	58	0.5833333333333334
6	62	68	79	0.5833333333333334
36	42	44	71	0.5833333333333334
21	24	31	52	0.5833333333333334
6	59	62	68	0.5833333333333334
30	42	44	60	0.5990601562950723
21	24	31	56	0.5990601562950723
20	36	42	71	0.5990601562950723
