(3, 0, 0, 3, 0, 0, 2, 0)    [[14, 36, 46], [40, 76, 77]]
(3, 2, 3, 0, 0, 0, 0, 0)    [[44, 50, 64], [24, 52, 63], [44, 52, 80]]
(3, 2, 0, 3, 0, 0, 0, 0)    [[19, 44, 64], [43, 62, 74], [19, 44, 80], [14, 46, 77], [11, 21, 52]]
(3, 0, 3, 0, 0, 0, 2, 0)    [[7, 24, 52], [7, 44, 52], [6, 14, 46], [12, 30, 44], [26, 45, 65], [4, 30, 44]]
(3, 0, 3, 0, 2, 0, 0, 0)    [[44, 52, 71]]
(3, 0, 3, 2, 0, 0, 0, 0)    [[9, 22, 52], [21, 22, 52], [4, 56, 58]]
(3, 3, 2, 0, 0, 0, 0, 0)    [[21, 52, 56], [43, 46, 70], [43, 46, 62], [18, 67, 71]]
(3, 0, 2, 0, 0, 0, 3, 0)    [[7, 9, 52], [6, 43, 46], [7, 21, 52]]
(3, 0, 2, 3, 0, 0, 0, 0)    [[30, 43, 46], [43, 54, 62], [23, 43, 46]]
(3, 3, 0, 0, 0, 2, 0, 0)    [[12, 44, 50], [7, 52, 58]]
(3, 0, 0, 3, 0, 2, 0, 0)    [[18, 26, 65], [43, 76, 77], [12, 51, 67]]
(3, 0, 0, 2, 0, 0, 3, 0)    [[14, 26, 65]]
(1, 0, 5, 1, 0, 0, 1, 0)    [[15, 50, 67], [4, 11, 21], [29, 59, 68]]
(5, 1, 1, 0, 1, 0, 0, 0)    [[23, 31, 46], [44, 50, 60], [31, 56, 57]]
(1, 5, 0, 1, 0, 0, 1, 0)    [[40, 68, 79]]
(0, 5, 1, 0, 1, 0, 0, 1)    [[21, 31, 52]]
(5, 1, 1, 1, 0, 0, 0, 0)    [[6, 59, 62], [6, 18, 22], [6, 32, 62], [6, 62, 79], [5, 6, 62], [19, 23, 72]]
(5, 0, 0, 1, 0, 1, 1, 0)    [[32, 46, 77]]
(5, 1, 0, 1, 0, 1, 0, 0)    [[15, 19, 44], [19, 44, 52], [23, 31, 56], [11, 21, 56], [9, 50, 67], [30, 44, 52], [21, 56, 58], [19, 44, 50], [23, 31, 57], [30, 44, 50]]
(1, 5, 0, 1, 0, 0, 0, 1)    [[36, 42, 71]]
(1, 1, 0, 0, 0, 5, 0, 1)    [[30, 36, 42]]
(1, 0, 1, 5, 0, 0, 1, 0)    [[42, 46, 71], [23, 24, 31]]
(5, 1, 1, 0, 0, 0, 1, 0)    [[30, 42, 44]]
(5, 1, 0, 1, 0, 0, 1, 0)    [[6, 68, 79], [6, 32, 79]]
(1, 1, 0, 5, 0, 1, 0, 0)    [[11, 21, 27], [22, 36, 42], [14, 46, 71]]
(0, 0, 1, 5, 1, 0, 1, 0)    [[4, 16, 24]]
(5, 0, 1, 1, 0, 0, 1, 0)    [[14, 30, 46], [18, 42, 71], [23, 30, 46]]
(1, 0, 0, 0, 1, 0, 1, 5)    [[20, 36, 42]]
(1, 1, 5, 1, 0, 0, 0, 0)    [[6, 32, 46]]
(1, 1, 1, 0, 5, 0, 0, 0)    [[15, 48, 67], [30, 60, 71]]
(1, 1, 5, 0, 0, 0, 1, 0)    [[18, 22, 72], [30, 42, 60], [18, 23, 72]]
(1, 5, 0, 1, 0, 1, 0, 0)    [[16, 24, 52], [29, 68, 79], [24, 31, 57], [18, 44, 60]]
(5, 0, 1, 1, 0, 1, 0, 0)    [[6, 59, 68], [42, 44, 60]]
(0, 0, 1, 0, 1, 0, 1, 5)    [[16, 24, 31]]
(1, 5, 1, 0, 1, 0, 0, 0)    [[21, 27, 56]]
(1, 1, 5, 0, 1, 0, 0, 0)    [[18, 71, 72]]
(5, 0, 1, 0, 0, 0, 1, 1)    [[21, 44, 52]]
(1, 0, 5, 1, 0, 1, 0, 0)    [[40, 59, 68]]
(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)    [[4, 23, 27, 31]]
(0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)    [[24, 27, 31, 56]]
(2, 2, 4, 0, 0, 0, 0, 0)    [[23, 31, 44]]
(2, 0, 2, 0, 0, 0, 4, 0)    [[29, 36, 68], [21, 23, 27]]
(4, 0, 2, 2, 0, 0, 0, 0)    [[14, 23, 46], [22, 30, 44], [19, 30, 44], [18, 20, 71], [9, 44, 50], [52, 56, 58], [24, 44, 52], [22, 24, 52]]
(0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)    [[4, 11, 27, 31]]
(4, 0, 0, 2, 0, 2, 0, 0)    [[44, 52, 57], [59, 68, 75]]
(4, 2, 0, 0, 0, 2, 0, 0)    [[6, 44, 50], [14, 44, 52], [36, 44, 60], [10, 19, 44], [4, 31, 56], [36, 44, 52], [23, 44, 52], [6, 44, 60]]
(4, 0, 2, 0, 0, 0, 2, 0)    [[10, 15, 19], [14, 22, 44], [6, 30, 44]]
(4, 2, 0, 2, 0, 0, 0, 0)    [[44, 50, 67], [44, 52, 58], [5, 40, 77], [22, 44, 60], [6, 23, 31], [22, 52, 58], [19, 44, 60], [5, 40, 54]]
(4, 2, 2, 0, 0, 0, 0, 0)    [[18, 26, 71], [6, 23, 47], [44, 50, 52], [24, 27, 52], [43, 62, 76], [44, 52, 60], [22, 36, 52], [43, 62, 70], [40, 54, 77], [43, 70, 76]]
(1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)    [[6, 23, 36, 44]]
(2, 4, 0, 2, 0, 0, 0, 0)    [[36, 68, 79], [14, 44, 50], [23, 44, 50], [16, 21, 56], [14, 44, 60]]
(2, 0, 4, 0, 0, 0, 2, 0)    [[33, 52, 58], [18, 30, 44]]
(1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)    [[4, 21, 24, 52]]
(0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)    [[24, 31, 56, 58]]
(1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)    [[6, 54, 62, 68]]
(1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)    [[54, 62, 68, 74]]
(0, 0, 4, 0, 2, 0, 0, 2)    [[1, 37, 61]]
(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)    [[6, 23, 44, 46]]
(4, 2, 0, 0, 2, 0, 0, 0)    [[23, 27, 46], [6, 44, 47], [68, 75, 79]]
(1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)    [[43, 54, 62, 68]]
(1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)    [[11, 24, 27, 31]]
(2, 2, 0, 4, 0, 0, 0, 0)    [[6, 23, 27], [22, 52, 57], [11, 21, 24]]
(1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)    [[4, 21, 24, 44]]
(0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)    [[32, 54, 68, 75]]
(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0)    [[21, 24, 27, 31]]
(4, 0, 0, 2, 2, 0, 0, 0)    [[22, 44, 52]]
(0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)    [[4, 31, 44, 58]]
(0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0)    [[16, 21, 24, 63]]
(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)    [[20, 36, 46, 71]]
(0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)    [[18, 22, 36, 44]]
