(1, 1, 0, 2, 0, 1, 1, 2)    [[37, 44, 57], [69, 71, 77], [5, 32, 67], [2, 15, 32], [6, 30, 66], [19, 20, 76]]
(1, 1, 2, 0, 1, 0, 2, 1)    [[24, 62, 70], [18, 28, 76], [18, 27, 37], [5, 15, 23], [23, 29, 47]]
(1, 1, 1, 0, 0, 2, 1, 2)    [[2, 52, 64], [12, 22, 34]]
(2, 1, 2, 0, 1, 1, 0, 1)    [[27, 60, 75], [27, 56, 75], [12, 18, 34], [6, 14, 16], [33, 37, 71], [36, 54, 63]]
(1, 1, 1, 0, 2, 0, 2, 1)    [[14, 58, 62], [11, 33, 70]]
(1, 1, 0, 1, 0, 2, 1, 2)    [[1, 30, 47], [7, 44, 68]]
(2, 1, 1, 1, 1, 0, 0, 2)    [[40, 60, 68], [27, 72, 77], [6, 16, 55], [15, 19, 28], [6, 18, 27]]
(0, 1, 2, 2, 1, 0, 1, 1)    [[46, 66, 69]]
(1, 1, 2, 1, 2, 0, 1, 0)    [[9, 40, 76]]
(1, 2, 0, 2, 0, 1, 1, 1)    [[16, 42, 77], [40, 70, 76], [37, 46, 77], [12, 34, 43], [9, 44, 48]]
(2, 1, 1, 2, 0, 0, 1, 1)    [[33, 49, 56], [1, 33, 47], [29, 33, 47], [6, 37, 66], [20, 48, 54]]
(0, 2, 1, 1, 0, 2, 1, 1)    [[8, 22, 63]]
(2, 0, 1, 1, 2, 1, 0, 1)    [[40, 68, 70]]
(2, 1, 0, 2, 0, 1, 1, 1)    [[32, 64, 77], [2, 6, 72], [26, 37, 65], [28, 36, 70], [38, 44, 48], [30, 72, 75], [43, 52, 77], [12, 15, 49], [2, 37, 40], [18, 30, 31], [14, 43, 75], [28, 29, 78], [1, 60, 69], [33, 36, 49], [32, 59, 77]]
(1, 2, 2, 1, 1, 0, 0, 1)    [[15, 16, 35], [40, 43, 60], [14, 24, 55], [27, 55, 76], [47, 57, 60]]
(1, 2, 0, 1, 1, 2, 0, 1)    [[6, 22, 24], [14, 57, 75], [21, 36, 66], [37, 62, 77], [24, 30, 55], [2, 31, 80], [31, 36, 72]]
(2, 2, 1, 0, 1, 0, 1, 1)    [[40, 48, 68], [46, 56, 75], [22, 24, 56], [6, 77, 78], [23, 49, 57]]
(2, 1, 1, 0, 1, 0, 1, 2)    [[15, 28, 54], [19, 43, 54], [37, 49, 65], [9, 42, 68], [15, 35, 68], [30, 69, 77], [6, 15, 20], [16, 43, 52]]
(1, 2, 0, 1, 0, 1, 1, 2)    [[6, 20, 66], [12, 72, 75], [11, 43, 75]]
(1, 1, 2, 1, 0, 2, 0, 1)    [[8, 54, 58], [14, 27, 60]]
(2, 0, 1, 2, 1, 0, 1, 1)    [[25, 28, 30], [1, 49, 56]]
(2, 1, 2, 1, 1, 0, 1, 0)    [[31, 68, 80], [8, 29, 52], [60, 66, 71], [5, 16, 33]]
(1, 0, 1, 2, 1, 0, 1, 2)    [[35, 64, 76], [19, 40, 62], [16, 30, 31]]
(2, 1, 1, 1, 2, 0, 0, 1)    [[2, 15, 63], [27, 32, 77], [68, 77, 78], [27, 55, 56], [27, 32, 55], [2, 15, 77]]
(1, 0, 2, 1, 1, 0, 2, 1)    [[20, 60, 71], [19, 30, 69], [14, 52, 62], [32, 33, 37], [24, 28, 30], [4, 14, 21], [6, 24, 46]]
(2, 1, 2, 1, 1, 0, 0, 1)    [[42, 66, 76], [2, 43, 77], [34, 55, 76], [8, 61, 69], [16, 49, 57], [37, 55, 76]]
(1, 0, 2, 1, 2, 0, 1, 1)    [[30, 37, 43], [5, 40, 78], [2, 32, 59], [37, 61, 64], [4, 37, 43], [49, 59, 60]]
(2, 1, 0, 2, 1, 1, 0, 1)    [[6, 15, 69], [21, 40, 67], [5, 31, 80], [28, 45, 78]]
(2, 1, 1, 0, 1, 2, 1, 0)    [[6, 15, 76]]
(1, 0, 1, 2, 1, 1, 0, 2)    [[6, 18, 47]]
(1, 1, 0, 1, 1, 2, 0, 2)    [[16, 18, 64], [8, 21, 72], [20, 22, 54], [16, 21, 58]]
(1, 1, 2, 0, 2, 0, 1, 1)    [[12, 34, 62], [34, 66, 71], [5, 49, 57], [15, 28, 43], [46, 56, 70], [5, 31, 47], [15, 21, 60]]
(2, 1, 1, 0, 1, 1, 0, 2)    [[31, 64, 80], [37, 65, 66], [20, 27, 35], [5, 27, 37], [6, 19, 59], [14, 22, 55], [36, 43, 63], [11, 15, 33], [23, 35, 52]]
(2, 1, 1, 1, 0, 1, 2, 0)    [[2, 54, 58], [47, 52, 58]]
(2, 1, 2, 1, 1, 1, 0, 0)    [[2, 6, 58], [14, 28, 78], [37, 55, 56], [32, 43, 48]]
(2, 1, 0, 1, 0, 1, 2, 1)    [[29, 47, 66], [32, 59, 66], [32, 64, 66], [34, 36, 52], [2, 6, 43]]
(1, 1, 1, 1, 0, 2, 0, 2)    [[16, 31, 64], [18, 47, 70]]
(1, 0, 1, 1, 2, 2, 0, 1)    [[32, 49, 52], [9, 18, 42], [9, 35, 43]]
(1, 1, 0, 2, 0, 2, 1, 1)    [[43, 49, 60], [24, 32, 37], [37, 44, 47], [28, 46, 78], [2, 15, 40], [37, 44, 77], [28, 35, 67]]
(1, 2, 1, 0, 1, 0, 2, 1)    [[2, 18, 70], [15, 21, 54]]
(1, 1, 0, 1, 1, 0, 2, 2)    [[6, 30, 54], [6, 15, 64], [11, 33, 58]]
(1, 2, 0, 2, 1, 1, 1, 0)    [[6, 14, 24], [1, 43, 49]]
(1, 0, 1, 1, 0, 1, 2, 2)    [[12, 20, 22], [15, 31, 71], [21, 54, 72], [22, 28, 64], [23, 37, 72], [15, 20, 71]]
(0, 2, 1, 1, 2, 0, 1, 1)    [[32, 40, 49], [19, 62, 68]]
(1, 0, 2, 1, 0, 1, 1, 2)    [[19, 28, 68], [20, 32, 47], [4, 23, 62], [29, 57, 77]]
(1, 1, 2, 1, 0, 0, 1, 2)    [[5, 15, 69], [22, 28, 34], [15, 37, 44], [8, 32, 57]]
(2, 0, 2, 0, 1, 1, 1, 1)    [[5, 18, 27], [22, 33, 70], [19, 76, 78], [59, 60, 68]]
(2, 1, 2, 0, 0, 1, 1, 1)    [[18, 28, 63], [5, 11, 77], [4, 8, 60], [2, 35, 64], [27, 28, 75]]
(1, 2, 1, 1, 2, 0, 1, 0)    [[2, 18, 34], [15, 47, 52]]
(2, 1, 1, 0, 0, 1, 2, 1)    [[2, 6, 55], [6, 68, 78], [43, 54, 58], [2, 6, 27], [19, 40, 43], [24, 62, 77], [27, 37, 68]]
(1, 2, 1, 0, 0, 1, 2, 1)    [[6, 15, 59], [2, 18, 63]]
(1, 1, 2, 0, 1, 0, 1, 2)    [[5, 31, 35], [24, 46, 63], [5, 31, 76], [28, 30, 72], [5, 37, 45]]
(1, 1, 1, 2, 0, 2, 0, 1)    [[6, 16, 31], [6, 59, 63], [8, 46, 76]]
(2, 1, 0, 1, 1, 2, 1, 0)    [[11, 14, 54], [15, 16, 63], [28, 34, 67], [6, 18, 63]]
(1, 0, 1, 1, 0, 2, 1, 2)    [[15, 19, 35], [6, 71, 77], [15, 16, 21], [15, 19, 69], [6, 16, 18], [40, 54, 67], [1, 4, 43]]
(2, 1, 0, 1, 1, 2, 0, 1)    [[12, 32, 54], [7, 46, 56], [16, 27, 47], [34, 43, 49], [32, 40, 70]]
(1, 1, 1, 0, 0, 1, 2, 2)    [[15, 19, 49], [15, 62, 71], [36, 63, 70]]
(2, 1, 0, 1, 0, 2, 1, 1)    [[20, 62, 78], [28, 34, 37], [20, 62, 65], [35, 43, 59], [6, 47, 69]]
(2, 0, 1, 1, 0, 1, 1, 2)    [[62, 75, 77], [11, 20, 63], [28, 33, 46], [2, 6, 64], [62, 70, 77], [12, 20, 34], [15, 23, 62], [7, 31, 64]]
(1, 1, 1, 0, 1, 2, 0, 2)    [[44, 47, 67], [36, 59, 72], [11, 47, 63], [5, 21, 49], [30, 66, 69]]
(1, 2, 0, 2, 1, 1, 0, 1)    [[16, 27, 77], [16, 31, 80], [28, 44, 67]]
(2, 2, 1, 0, 1, 1, 0, 1)    [[43, 55, 78], [8, 62, 66], [34, 43, 45], [5, 24, 40], [30, 31, 72], [2, 24, 28], [8, 14, 63]]
(1, 0, 1, 1, 2, 0, 2, 1)    [[4, 8, 43], [8, 60, 71], [22, 28, 45]]
(2, 0, 2, 1, 1, 0, 1, 1)    [[5, 48, 60], [16, 35, 44], [16, 35, 52], [20, 48, 66]]
(0, 0, 1, 1, 1, 2, 1, 2)    [[19, 37, 62]]
(1, 2, 1, 0, 1, 0, 1, 2)    [[6, 19, 64], [6, 32, 64], [54, 70, 75]]
(2, 1, 0, 1, 1, 0, 1, 2)    [[27, 32, 54], [9, 43, 66], [18, 40, 65]]
(2, 1, 0, 0, 2, 1, 1, 1)    [[22, 37, 56], [16, 32, 43]]
(1, 2, 1, 1, 1, 0, 0, 2)    [[9, 46, 66], [32, 49, 65], [20, 72, 77]]
(2, 2, 1, 0, 0, 1, 1, 1)    [[2, 8, 58], [5, 31, 56], [36, 66, 77]]
(1, 1, 1, 2, 1, 0, 2, 0)    [[1, 22, 56], [32, 42, 75]]
(1, 0, 2, 0, 1, 2, 1, 1)    [[34, 66, 69], [11, 16, 42]]
(2, 0, 1, 2, 1, 1, 0, 1)    [[18, 28, 30], [4, 37, 54], [43, 52, 63], [28, 54, 59]]
(2, 2, 1, 1, 1, 0, 1, 0)    [[48, 66, 71], [51, 66, 71], [19, 56, 79], [37, 45, 55], [23, 40, 45], [28, 29, 52], [47, 49, 51]]
(1, 1, 2, 0, 0, 1, 2, 1)    [[11, 37, 76], [29, 47, 78], [5, 40, 70], [20, 32, 57]]
(2, 1, 2, 0, 1, 0, 1, 1)    [[12, 64, 65], [5, 56, 70], [23, 40, 76], [2, 28, 70], [35, 64, 65], [1, 60, 70], [5, 18, 66]]
(0, 1, 1, 2, 0, 1, 1, 2)    [[32, 52, 57], [19, 20, 43]]
(0, 1, 1, 2, 1, 1, 0, 2)    [[12, 22, 71], [5, 29, 32], [5, 9, 37], [16, 24, 43]]
(2, 0, 1, 1, 2, 0, 1, 1)    [[14, 60, 68], [4, 40, 49], [11, 37, 43], [16, 22, 52]]
(1, 1, 0, 2, 1, 0, 2, 1)    [[48, 60, 69]]
(0, 1, 0, 2, 1, 1, 1, 2)    [[5, 8, 31]]
(1, 1, 2, 0, 0, 1, 1, 2)    [[6, 15, 19], [6, 59, 72], [11, 16, 57], [35, 47, 76]]
(1, 2, 1, 1, 0, 2, 0, 1)    [[24, 43, 66]]
(1, 0, 2, 2, 0, 1, 1, 1)    [[7, 16, 71], [14, 16, 24], [6, 37, 59], [40, 58, 70]]
(1, 1, 2, 0, 0, 2, 1, 1)    [[23, 49, 54]]
(2, 1, 1, 0, 2, 0, 1, 1)    [[5, 37, 63]]
(2, 0, 2, 1, 0, 1, 1, 1)    [[2, 12, 18], [8, 25, 46], [6, 69, 71], [15, 26, 62], [6, 28, 71]]
(1, 0, 2, 0, 2, 1, 1, 1)    [[54, 59, 67], [6, 16, 22], [5, 33, 36], [2, 34, 36]]
(2, 2, 0, 1, 0, 1, 1, 1)    [[28, 35, 49], [12, 23, 79], [9, 42, 52], [19, 20, 77]]
(2, 2, 0, 1, 1, 1, 0, 1)    [[40, 46, 50], [18, 47, 51], [14, 15, 37], [29, 35, 70], [1, 30, 72], [16, 31, 62]]
(0, 1, 1, 0, 1, 1, 2, 2)    [[30, 54, 70], [9, 46, 69]]
(1, 1, 2, 1, 1, 0, 2, 0)    [[9, 30, 72], [9, 30, 76]]
(2, 0, 1, 2, 0, 1, 1, 1)    [[1, 72, 76], [51, 54, 71], [24, 40, 62], [7, 16, 31], [7, 20, 61], [6, 9, 76]]
(1, 0, 0, 2, 1, 1, 1, 2)    [[28, 35, 45], [37, 44, 49]]
(2, 1, 1, 0, 2, 1, 0, 1)    [[27, 58, 75], [5, 27, 49], [6, 19, 30]]
(0, 1, 1, 1, 2, 1, 0, 2)    [[5, 22, 24]]
(1, 1, 1, 2, 2, 0, 0, 1)    [[32, 52, 75], [37, 46, 66]]
(1, 1, 2, 2, 1, 0, 0, 1)    [[8, 72, 77]]
(1, 0, 1, 2, 1, 0, 2, 1)    [[9, 45, 72], [16, 62, 71], [4, 19, 62]]
(1, 2, 1, 0, 2, 0, 1, 1)    [[20, 63, 66]]
(0, 0, 1, 1, 2, 1, 2, 1)    [[14, 58, 61]]
(1, 2, 1, 0, 0, 2, 1, 1)    [[9, 37, 54], [8, 14, 58]]
(1, 2, 0, 1, 0, 2, 1, 1)    [[32, 47, 77], [9, 22, 48]]
(2, 2, 0, 1, 1, 1, 1, 0)    [[4, 32, 48], [16, 36, 62], [8, 46, 55], [4, 22, 28], [14, 35, 52]]
(1, 2, 1, 1, 0, 0, 1, 2)    [[22, 24, 77], [45, 54, 78], [5, 6, 55]]
(2, 2, 0, 0, 1, 1, 1, 1)    [[9, 19, 21], [14, 18, 28], [9, 20, 54], [1, 30, 37], [34, 43, 51]]
(0, 2, 1, 1, 2, 1, 0, 1)    [[19, 46, 66], [42, 46, 55]]
(2, 1, 1, 0, 0, 1, 1, 2)    [[32, 54, 57], [32, 38, 54], [15, 28, 35], [15, 35, 47], [5, 33, 37]]
(1, 1, 1, 2, 1, 2, 0, 0)    [[6, 15, 62], [28, 35, 78]]
(1, 0, 1, 2, 1, 1, 2, 0)    [[24, 40, 46]]
(2, 0, 1, 1, 0, 1, 2, 1)    [[24, 34, 77], [6, 11, 15]]
(0, 0, 1, 2, 1, 2, 1, 1)    [[5, 6, 33]]
(2, 1, 1, 0, 2, 1, 1, 0)    [[15, 21, 28]]
(1, 1, 0, 0, 1, 2, 1, 2)    [[6, 46, 77], [15, 43, 57]]
(0, 2, 1, 2, 1, 1, 1, 0)    [[32, 52, 59]]
(2, 1, 1, 2, 1, 0, 1, 0)    [[5, 16, 58], [4, 14, 78]]
(1, 0, 1, 0, 2, 1, 1, 2)    [[5, 8, 43], [14, 15, 62]]
(2, 0, 1, 1, 2, 1, 1, 0)    [[23, 40, 49], [47, 61, 76], [44, 61, 76]]
(2, 1, 1, 0, 0, 2, 1, 1)    [[33, 37, 70], [2, 15, 28], [2, 4, 32]]
(1, 2, 0, 1, 1, 1, 2, 0)    [[20, 35, 54]]
(2, 1, 1, 2, 1, 0, 0, 1)    [[16, 58, 59], [10, 34, 55], [55, 69, 77]]
(1, 2, 0, 1, 0, 1, 2, 1)    [[2, 18, 47], [33, 43, 76], [16, 63, 70], [37, 44, 78], [29, 59, 66], [37, 54, 75]]
(1, 1, 2, 1, 0, 1, 2, 0)    [[6, 11, 14]]
(1, 0, 2, 1, 0, 1, 2, 1)    [[6, 38, 64], [22, 31, 64]]
(2, 0, 1, 0, 1, 1, 1, 2)    [[35, 49, 76], [1, 43, 58]]
(2, 2, 1, 1, 0, 1, 1, 0)    [[10, 55, 69], [10, 38, 69]]
(2, 1, 2, 1, 0, 1, 0, 1)    [[9, 21, 54], [8, 32, 58], [15, 31, 37]]
(1, 1, 1, 1, 2, 0, 0, 2)    [[18, 43, 52], [33, 46, 58], [20, 27, 37]]
(2, 1, 2, 0, 1, 1, 1, 0)    [[2, 32, 55], [2, 32, 77]]
(2, 1, 1, 1, 0, 2, 1, 0)    [[47, 49, 52], [9, 21, 49]]
(2, 1, 1, 1, 2, 0, 1, 0)    [[32, 58, 75]]
(1, 1, 2, 2, 0, 0, 1, 1)    [[1, 8, 46], [27, 48, 54]]
(1, 1, 1, 0, 2, 1, 2, 0)    [[15, 19, 64]]
(2, 1, 0, 2, 1, 1, 1, 0)    [[1, 62, 77]]
(1, 2, 0, 1, 2, 0, 1, 1)    [[19, 68, 71]]
(2, 0, 1, 2, 1, 1, 1, 0)    [[9, 49, 54], [48, 56, 60]]
(1, 0, 2, 1, 2, 1, 1, 0)    [[9, 32, 76]]
(2, 0, 1, 0, 1, 1, 2, 1)    [[15, 23, 54], [5, 56, 60], [19, 45, 54], [2, 37, 70]]
(1, 1, 1, 1, 2, 2, 0, 0)    [[19, 37, 45], [9, 20, 40]]
(1, 0, 1, 1, 2, 1, 0, 2)    [[4, 62, 77]]
(1, 2, 0, 0, 1, 2, 1, 1)    [[22, 30, 52], [4, 5, 37]]
(2, 1, 1, 1, 0, 0, 1, 2)    [[37, 43, 66], [47, 58, 76], [19, 60, 71], [15, 33, 47], [27, 28, 47]]
(1, 0, 1, 1, 1, 0, 2, 2)    [[20, 29, 71], [46, 58, 70], [12, 15, 67], [31, 37, 59]]
(0, 1, 2, 1, 1, 1, 2, 0)    [[2, 22, 24]]
(1, 0, 0, 2, 1, 1, 2, 1)    [[19, 64, 71], [6, 76, 77]]
(2, 1, 0, 1, 2, 0, 1, 1)    [[9, 42, 66], [68, 76, 78]]
(1, 0, 1, 2, 2, 0, 1, 1)    [[22, 58, 71]]
(1, 1, 0, 1, 2, 0, 1, 2)    [[19, 68, 78], [9, 71, 78], [11, 43, 58]]
(1, 0, 1, 2, 2, 1, 1, 0)    [[14, 28, 35]]
(1, 0, 1, 1, 0, 2, 2, 1)    [[2, 44, 55], [47, 49, 60]]
(1, 2, 1, 1, 0, 0, 2, 1)    [[23, 40, 54]]
(2, 1, 1, 2, 0, 1, 0, 1)    [[16, 22, 77], [29, 42, 52], [8, 58, 76], [8, 68, 76]]
(1, 1, 0, 0, 2, 2, 1, 1)    [[4, 5, 32]]
(1, 1, 0, 1, 0, 1, 2, 2)    [[20, 35, 69]]
(2, 0, 2, 1, 1, 1, 0, 1)    [[36, 62, 63], [2, 43, 63]]
(0, 2, 2, 0, 1, 1, 1, 1)    [[36, 43, 52], [43, 55, 59]]
(1, 2, 1, 2, 0, 1, 0, 1)    [[12, 23, 54], [34, 67, 78], [66, 69, 71], [33, 47, 67], [16, 57, 62]]
(2, 1, 0, 1, 1, 1, 0, 2)    [[19, 49, 56], [8, 57, 68], [18, 68, 78], [46, 57, 63], [19, 49, 76], [30, 31, 80]]
(2, 0, 0, 1, 1, 1, 2, 1)    [[7, 15, 71], [32, 43, 75]]
(0, 1, 1, 1, 0, 1, 2, 2)    [[22, 24, 70], [2, 8, 24], [54, 57, 70]]
(0, 1, 2, 1, 2, 0, 1, 1)    [[5, 37, 43]]
(2, 1, 2, 1, 0, 1, 1, 0)    [[12, 19, 64], [6, 31, 76], [7, 16, 58], [9, 52, 54]]
(1, 1, 0, 1, 2, 1, 0, 2)    [[2, 36, 63], [16, 18, 42]]
(1, 2, 2, 0, 1, 0, 1, 1)    [[47, 63, 66], [20, 62, 66], [11, 33, 49]]
