35	40	47	0.0
1	46	56	0.0
16	57	63	0.0
37	49	54	0.0
5	37	49	0.0
6	18	78	0.08333333333333333
14	43	58	0.08333333333333333
5	27	60	0.08333333333333333
9	42	62	0.08333333333333333
9	40	46	0.08333333333333333
23	52	54	0.08333333333333333
6	47	76	0.08333333333333333
8	46	66	0.08333333333333333
19	43	78	0.08333333333333333
6	59	68	0.08333333333333333
22	33	56	0.08333333333333333
5	15	31	0.08333333333333333
35	43	78	0.08333333333333333
27	72	75	0.08333333333333333
32	64	75	0.08333333333333333
14	35	43	0.08333333333333333
42	66	77	0.08333333333333333
31	37	43	0.08333333333333333
27	54	60	0.08333333333333333
8	11	63	0.08333333333333333
14	21	58	0.08333333333333333
5	33	66	0.08333333333333333
21	49	54	0.08333333333333333
27	55	77	0.08333333333333333
40	54	59	0.08333333333333333
23	28	54	0.08333333333333333
30	52	54	0.08333333333333333
