23	25	38	0.1981203125901446
60	68	75	0.1981203125901446
5	25	38	0.1981203125901446
38	51	55	0.1981203125901446
10	38	72	0.1981203125901446
38	51	59	0.1981203125901446
10	38	55	0.1981203125901446
4	56	79	0.1981203125901446
10	68	79	0.25
11	25	77	0.25
5	25	35	0.2814536459234778
50	59	72	0.2814536459234778
38	42	72	0.2814536459234778
14	51	57	0.2814536459234778
27	57	68	0.2814536459234778
10	29	71	0.2814536459234778
5	50	66	0.2814536459234778
1	34	79	0.2814536459234778
38	42	46	0.2814536459234778
42	72	74	0.2814536459234778
20	50	72	0.2814536459234778
38	59	72	0.2814536459234778
14	67	68	0.2814536459234778
26	40	60	0.2814536459234778
10	35	38	0.28145364592347794
36	75	79	0.28145364592347794
10	38	64	0.28145364592347794
10	38	46	0.28145364592347794
28	65	79	0.28145364592347794
18	25	51	0.28145364592347794
26	60	71	0.28145364592347794
25	36	38	0.28145364592347794
10	29	65	0.28145364592347794
38	51	76	0.28145364592347794
20	65	79	0.28145364592347794
34	50	66	0.28145364592347794
25	38	44	0.28145364592347794
43	48	51	0.28145364592347794
10	38	44	0.28145364592347794
1	69	75	0.28145364592347794
29	38	59	0.28145364592347794
25	38	55	0.28145364592347794
7	68	69	0.28145364592347794
22	75	80	0.28145364592347794
10	38	78	0.28145364592347794
10	38	42	0.28145364592347794
38	44	51	0.28145364592347794
25	35	77	0.28145364592347794
23	38	51	0.28145364592347794
10	38	54	0.28145364592347794
25	51	71	0.28145364592347794
1	36	80	0.28145364592347794
25	55	59	0.28145364592347794
48	68	79	0.28145364592347794
25	32	38	0.28145364592347794
57	68	79	0.28145364592347794
1	37	80	0.28145364592347794
10	38	45	0.28145364592347794
10	38	59	0.28145364592347794
38	46	51	0.28145364592347794
7	61	62	0.28145364592347794
10	38	43	0.28145364592347794
8	26	60	0.28145364592347794
50	66	77	0.28145364592347794
7	68	77	0.28145364592347794
28	65	68	0.28145364592347794
32	38	51	0.28145364592347794
22	38	51	0.28145364592347794
7	49	68	0.28145364592347794
10	51	64	0.28145364592347794
38	44	50	0.28145364592347794
12	67	79	0.28145364592347794
1	5	25	0.28145364592347794
10	34	38	0.28145364592347794
48	62	74	0.28145364592347794
7	15	68	0.28145364592347794
14	36	79	0.3333333333333333
7	31	56	0.3333333333333333
20	22	25	0.3333333333333333
26	48	60	0.3333333333333333
21	25	66	0.3333333333333333
34	44	51	0.3333333333333333
5	51	72	0.3333333333333333
25	38	68	0.3333333333333333
2	46	51	0.3333333333333333
62	75	80	0.3333333333333333
24	46	51	0.3333333333333333
22	25	59	0.3333333333333333
32	47	79	0.3333333333333333
42	46	60	0.3333333333333333
8	44	51	0.3333333333333333
5	43	51	0.3333333333333333
9	10	46	0.3333333333333333
23	50	72	0.3333333333333333
25	57	77	0.3333333333333333
5	21	25	0.3333333333333333
5	25	61	0.3333333333333333
35	50	66	0.3333333333333333
4	10	64	0.3333333333333333
12	40	79	0.3333333333333333
4	35	80	0.3333333333333333
10	34	42	0.3333333333333333
21	25	52	0.3333333333333333
20	32	74	0.3333333333333333
14	37	74	0.3333333333333333
48	49	74	0.3333333333333333
24	43	51	0.3333333333333333
7	75	79	0.3333333333333333
38	46	50	0.3333333333333333
29	46	50	0.3333333333333333
23	50	62	0.3333333333333333
12	36	42	0.3333333333333333
43	51	74	0.3333333333333333
10	19	46	0.3333333333333333
62	63	80	0.3333333333333333
15	36	79	0.3333333333333333
1	49	69	0.3333333333333333
5	51	76	0.3333333333333333
47	55	80	0.3333333333333333
11	30	56	0.3333333333333333
38	46	48	0.3333333333333333
30	66	80	0.3333333333333333
25	52	77	0.3333333333333333
50	66	76	0.3333333333333333
59	75	80	0.3333333333333333
5	21	74	0.3333333333333333
70	72	74	0.3333333333333333
37	48	64	0.3333333333333333
8	47	80	0.3333333333333333
36	75	80	0.3333333333333333
42	50	62	0.3333333333333333
2	5	25	0.3333333333333333
23	51	72	0.3333333333333333
12	30	79	0.3333333333333333
50	55	76	0.3333333333333333
47	55	79	0.3333333333333333
23	42	51	0.3333333333333333
8	32	74	0.3333333333333333
26	46	60	0.3333333333333333
6	44	51	0.3333333333333333
5	72	74	0.3333333333333333
7	20	75	0.3333333333333333
9	10	64	0.3333333333333333
10	42	46	0.3333333333333333
47	56	75	0.3333333333333333
42	50	66	0.3333333333333333
29	44	50	0.3333333333333333
5	25	77	0.3333333333333333
50	69	78	0.3333333333333333
46	50	76	0.3333333333333333
33	50	66	0.3333333333333333
5	25	59	0.3333333333333333
25	44	77	0.3333333333333333
25	44	66	0.3333333333333333
7	77	79	0.3333333333333333
43	48	74	0.3333333333333333
50	55	78	0.3333333333333333
48	59	74	0.3333333333333333
35	78	79	0.3333333333333333
7	75	80	0.3333333333333333
10	49	64	0.3333333333333333
20	51	72	0.3333333333333333
