3	29	46	66	0.1981203125901445
3	20	32	57	0.16666666666666666
3	21	35	77	0.25
3	2	22	27	0.25
3	14	57	60	0.1981203125901445
3	15	23	76	0.25
3	1	27	76	0.25
3	36	55	59	0.28145364592347794
3	28	47	70	0.16666666666666666
3	69	71	77	0.16666666666666666
3	25	35	77	0.2814536459234778
3	22	55	63	0.25
3	30	48	5	0.2814536459234778
3	51	59	6	0.1981203125901446
3	6	72	77	0.16666666666666666
3	19	59	77	0.16666666666666666
3	34	4	76	0.16666666666666666
3	11	63	72	0.16666666666666666
3	36	58	61	0.16666666666666666
3	15	35	80	0.2814536459234778
3	12	65	79	0.1981203125901446
3	21	68	9	0.16666666666666666
3	15	62	77	0.16666666666666666
3	14	37	54	0.2814536459234778
3	5	69	78	0.1981203125901445
3	37	66	70	0.16666666666666666
3	15	34	54	0.2814536459234778
3	37	4	43	0.16666666666666666
3	22	64	9	0.2814536459234778
3	21	22	58	0.08333333333333333
3	66	72	76	0.25
3	35	60	65	0.28145364592347794
3	47	52	67	0.28145364592347794
3	16	43	77	0.2814536459234778
3	20	4	64	0.2814536459234778
3	12	2	43	0.25
3	16	6	64	0.1981203125901445
3	11	14	24	0.16666666666666666
3	12	2	32	0.25
3	37	62	78	0.2814536459234778
3	14	61	70	0.28145364592347794
3	33	5	75	0.2814536459234778
3	1	5	75	0.2814536459234778
3	16	20	55	0.25
3	2	64	76	0.16666666666666666
3	29	33	6	0.2814536459234778
3	23	45	78	0.2814536459234778
3	29	36	70	0.2814536459234778
3	23	55	8	0.1981203125901446
3	54	58	70	0.08333333333333333
3	68	7	70	0.1981203125901446
3	21	6	77	0.16666666666666666
3	16	43	60	0.2814536459234778
3	18	5	66	0.16666666666666666
3	14	32	75	0.25
3	14	21	79	0.2814536459234778
3	30	31	37	0.2814536459234778
3	40	49	68	0.1981203125901445
3	49	6	9	0.2814536459234778
3	18	21	7	0.28145364592347794
3	16	57	77	0.25
3	15	64	76	0.2814536459234778
3	66	71	72	0.25
3	18	31	64	0.25
3	18	30	5	0.16666666666666666
3	32	42	75	0.16666666666666666
3	54	71	9	0.16666666666666666
3	37	49	72	0.28145364592347794
3	2	32	4	0.16666666666666666
3	21	58	67	0.2814536459234778
3	62	76	8	0.2814536459234778
3	19	62	76	0.08333333333333333
3	48	68	9	0.1981203125901445
3	18	28	43	0.28145364592347794
3	28	5	52	0.25
3	40	65	67	0.25
3	15	2	22	0.25
3	21	35	5	0.28145364592347794
3	47	49	76	0.16666666666666666
3	29	37	71	0.25
3	14	16	31	0.25
3	28	35	71	0.2814536459234778
3	40	43	78	0.25
3	43	69	78	0.16666666666666666
3	60	68	71	0.08333333333333333
3	1	16	36	0.2814536459234778
3	23	25	47	0.2814536459234778
3	2	37	66	0.1981203125901445
3	32	75	78	0.25
3	20	24	62	0.25
3	2	31	72	0.28145364592347794
3	28	54	75	0.25
3	15	19	43	0.16666666666666666
3	20	40	76	0.25
3	18	23	40	0.25
3	34	43	52	0.25
3	43	59	63	0.28145364592347794
3	4	47	78	0.16666666666666666
3	40	47	78	0.08333333333333333
3	4	43	45	0.2814536459234778
3	37	42	56	0.2814536459234778
3	12	22	79	0.25
3	60	64	75	0.25
3	10	64	69	0.1981203125901446
3	42	58	62	0.2814536459234778
3	14	69	78	0.28145364592347794
3	40	60	66	0.2814536459234778
3	30	58	6	0.28145364592347794
3	30	72	76	0.25
3	47	58	76	0.16666666666666666
3	22	37	57	0.16666666666666666
3	35	49	70	0.08333333333333333
3	2	29	70	0.2814536459234778
3	16	62	71	0.16666666666666666
3	12	36	55	0.2814536459234778
3	22	24	29	0.28145364592347794
3	30	35	69	0.1981203125901446
3	18	57	70	0.25
3	27	28	58	0.2814536459234778
3	23	54	75	0.2814536459234778
3	49	70	75	0.2814536459234778
3	40	49	52	0.1981203125901445
3	28	4	75	0.2814536459234778
3	40	46	78	0.25
3	4	43	6	0.1981203125901445
3	38	44	47	0.25
3	47	57	69	0.16666666666666666
3	20	54	57	0.25
3	19	38	68	0.25
3	28	47	55	0.28145364592347794
3	28	30	35	0.28145364592347794
3	24	33	59	0.28145364592347794
3	55	69	77	0.16666666666666666
3	33	43	58	0.2814536459234778
3	14	21	54	0.16666666666666666
3	20	66	77	0.25
3	2	22	24	0.16666666666666666
3	32	43	74	0.2814536459234778
3	27	6	71	0.2814536459234778
3	40	5	70	0.16666666666666666
3	68	71	9	0.1981203125901445
3	32	49	57	0.25
3	24	33	77	0.25
3	2	22	80	0.2814536459234778
3	46	49	9	0.16666666666666666
3	25	5	55	0.2814536459234778
3	4	5	69	0.2814536459234778
3	24	28	30	0.16666666666666666
3	32	37	45	0.16666666666666666
3	57	60	69	0.28145364592347794
3	20	52	56	0.28145364592347794
3	21	28	40	0.1981203125901446
3	31	54	59	0.2814536459234778
3	15	65	67	0.25
3	18	6	68	0.16666666666666666
3	23	62	78	0.25
3	28	36	8	0.1981203125901445
3	20	7	70	0.2814536459234778
3	37	43	5	0.16666666666666666
3	12	18	23	0.08333333333333333
3	40	43	60	0.16666666666666666
3	28	33	5	0.25
3	16	24	62	0.25
3	18	63	69	0.25
3	15	29	47	0.28145364592347794
3	37	54	59	0.16666666666666666
3	20	22	63	0.1981203125901446
3	43	49	52	0.28145364592347794
3	12	19	35	0.2814536459234778
3	48	49	54	0.16666666666666666
3	40	5	78	0.16666666666666666
3	37	43	9	0.16666666666666666
3	43	59	66	0.16666666666666666
3	14	15	28	0.25
3	21	51	6	0.2814536459234778
3	44	5	61	0.25
3	11	37	63	0.2814536459234778
3	14	68	9	0.16666666666666666
3	22	52	9	0.2814536459234778
3	21	28	55	0.2814536459234778
3	10	34	45	0.2814536459234778
3	15	21	54	0.16666666666666666
3	20	25	35	0.2814536459234778
3	5	52	63	0.16666666666666666
3	43	61	8	0.16666666666666666
3	11	47	72	0.28145364592347794
3	47	61	76	0.16666666666666666
3	20	35	40	0.08333333333333333
3	15	19	76	0.08333333333333333
3	15	2	28	0.16666666666666666
3	49	61	64	0.25
3	35	40	43	0.16666666666666666
3	18	28	75	0.25
3	23	38	47	0.28145364592347794
3	28	36	6	0.2814536459234778
3	12	34	4	0.2814536459234778
3	37	6	78	0.2814536459234778
3	11	57	7	0.2814536459234778
3	2	27	29	0.25
3	22	71	77	0.25
3	1	76	79	0.2814536459234778
